fecha,prestamos_privados_usd_q
2025-02-12,12955.0
2025-02-13,13028.0
2025-02-14,13074.0
2025-02-17,13144.0
2025-02-18,13308.0
2025-02-19,13342.0
2025-02-20,13410.0
2025-02-21,13525.0
2025-02-24,13749.0
2025-02-25,13592.0
2025-02-26,13882.0
2025-02-27,13922.0
2025-02-28,13916.0
2025-03-05,13958.0
2025-03-06,14003.0
2025-03-07,13917.0
2025-03-10,13701.0
2025-03-11,13800.0
2025-03-12,13860.0
2025-03-13,13925.0
2025-03-14,13975.0
2025-03-17,14097.0
2025-03-18,14197.0
2025-03-19,14257.0
2025-03-20,14295.0
2025-03-21,14310.0
2025-03-25,14291.0
2025-03-26,14365.0
2025-03-27,14395.0
2025-03-28,14454.0
2025-03-31,14339.0
2025-04-01,14391.0
2025-04-03,14324.0
2025-04-04,14271.0
2025-04-07,14244.0
2025-04-08,14173.0
2025-04-09,14198.0
2025-04-10,14197.0
2025-04-11,14194.0
2025-04-14,14122.0
2025-04-15,14192.0
2025-04-16,14188.0
2025-04-21,14258.0
2025-04-22,14307.0
2025-04-23,14348.0
2025-04-24,14372.0
2025-04-25,14416.0
2025-04-28,14446.0
2025-04-29,14560.0
2025-04-30,14510.0
2025-05-05,14524.0
2025-05-06,14557.0
2025-05-07,14606.0
2025-05-08,14678.0
2025-05-09,14675.0
2025-05-12,14753.0
2025-05-13,14963.0
2025-05-14,15005.0
2025-05-15,15088.0
2025-05-16,15129.0
2025-05-19,15193.0
2025-05-20,15256.0
2025-05-21,15262.0
2025-05-22,15396.0
2025-05-23,15451.0
2025-05-26,15448.0
2025-05-27,15644.0
2025-05-28,15688.0
2025-05-29,15679.0
2025-05-30,15634.0
2025-06-02,15531.0
2025-06-03,15472.0
2025-06-04,15553.0
2025-06-05,15556.0
2025-06-06,15521.0
2025-06-09,15542.0
2025-06-10,15553.0
2025-06-11,15691.0
2025-06-12,15719.0
2025-06-13,15797.0
2025-06-17,15791.0
2025-06-18,15926.0
2025-06-19,15980.0
2025-06-23,15934.0
2025-06-24,16057.0
2025-06-25,16277.0
2025-06-26,16262.0
2025-06-27,16289.0
2025-06-30,16219.0
2025-07-01,16264.0
2025-07-02,16246.0
2025-07-03,16408.0
2025-07-04,16428.0
2025-07-07,16481.0
2025-07-08,16466.0
2025-07-10,16541.0
2025-07-11,16561.0
2025-07-14,16509.0
2025-07-15,16552.0
2025-07-16,16571.0
2025-07-17,16568.0
2025-07-18,16619.0
2025-07-21,16629.0
2025-07-22,16769.0
2025-07-23,16845.0
2025-07-24,16871.0
2025-07-25,16987.0
2025-07-28,16979.0
2025-07-29,17078.0
2025-07-30,17106.0
2025-07-31,17226.0
2025-08-01,17136.0
2025-08-04,17032.0
2025-08-05,16999.0
2025-08-06,17041.0
2025-08-07,17036.0
2025-08-08,16962.0
2025-08-11,16965.0
2025-08-12,17072.0
2025-08-13,17143.0
2025-08-14,17246.0
2025-08-18,17294.0
2025-08-19,17483.0
2025-08-20,17543.0
2025-08-21,17586.0
2025-08-22,17636.0
2025-08-25,17686.0
2025-08-26,17832.0
2025-08-27,17852.0
2025-08-28,18003.0
2025-08-29,18311.0
2025-09-01,18085.0
2025-09-02,18115.0
2025-09-03,18126.0
2025-09-04,18082.0
2025-09-05,18066.0
2025-09-08,18045.0
2025-09-09,18101.0
2025-09-10,18066.0
2025-09-11,18110.0
2025-09-12,18105.0
2025-09-15,18161.0
2025-09-16,18256.0
2025-09-17,18359.0
2025-09-18,18395.0
2025-09-19,18427.0
2025-09-22,18478.0
2025-09-23,18527.0
2025-09-24,18601.0
2025-09-25,18724.0
2025-09-26,18729.0
2025-09-29,18787.0
2025-09-30,18879.0
2025-10-01,18703.0
2025-10-02,18589.0
2025-10-03,18572.0
2025-10-06,18357.0
2025-10-07,18306.0
2025-10-08,18212.0
2025-10-09,18275.0
2025-10-13,18163.0
2025-10-14,18262.0
2025-10-15,18215.0
2025-10-16,18195.0
2025-10-17,18160.0
2025-10-20,18119.0
2025-10-21,18199.0
2025-10-22,18267.0
2025-10-23,18325.0
2025-10-24,18410.0
2025-10-27,18450.0
2025-10-28,18374.0
2025-10-29,18385.0
2025-10-30,18367.0
2025-10-31,18436.0
2025-11-03,18148.0
2025-11-04,18108.0
2025-11-05,18043.0
2025-11-07,17971.0
2025-11-10,17949.0
2025-11-11,17980.0
2025-11-12,17985.0
2025-11-13,18002.0
2025-11-14,18045.0
2025-11-17,18082.0
2025-11-18,18124.0
2025-11-19,18202.0
2025-11-20,18244.0
2025-11-25,18211.0
2025-11-26,18310.0
2025-11-27,18343.0
2025-11-28,18456.0
2025-12-01,18201.0
2025-12-02,18241.0
2025-12-03,18183.0
2025-12-04,18181.0
2025-12-05,18074.0
2025-12-09,18050.0
2025-12-10,18153.0
2025-12-11,18147.0
2025-12-12,18190.0
2025-12-15,18174.0
2025-12-16,18218.0
2025-12-17,18253.0
2025-12-18,18261.0
2025-12-19,18352.0
2025-12-22,18359.0
2025-12-23,18385.0
2025-12-26,18327.0
2025-12-29,18385.0
2025-12-30,18604.0
2026-01-02,18411.0
2026-01-05,18368.0
2026-01-06,18854.0
2026-01-07,18828.0
2026-01-08,18845.0
2026-01-09,18861.0
2026-01-12,18903.0
2026-01-13,19010.0
2026-01-14,18984.0
2026-01-15,19106.0
2026-01-16,19236.0
2026-01-19,19270.0
2026-01-20,19433.0
2026-01-21,19500.0
2026-01-22,19544.0
2026-01-23,19664.0
2026-01-26,19701.0
2026-01-27,19576.0
2026-01-28,19778.0
2026-01-29,19811.0
2026-01-30,19904.0
2026-02-02,19670.0
2026-02-03,19737.0
2026-02-04,19656.0
2026-02-05,19683.0
2026-02-06,19563.0
2026-02-09,19635.0
2026-02-10,19717.0
2026-02-11,19634.0
2026-02-12,19776.0
2026-02-13,19820.0
2026-02-18,19863.0
2026-02-19,19959.0
2026-02-20,20064.0
2026-02-23,20066.0
2026-02-24,20218.0
2026-02-25,20223.0
2026-02-26,20258.0
2026-02-27,20383.0
2026-03-02,20126.0
2026-03-03,20164.0
2026-03-04,20217.0
2026-03-05,20205.0
2026-03-06,20059.0
2026-03-09,20119.0
2026-03-10,20167.0
2026-03-11,20196.0
2026-03-12,20275.0
2026-03-13,20343.0
2026-03-16,20392.0
2026-03-17,20512.0
2026-03-18,20643.0
2026-03-19,20705.0
2026-03-20,20849.0
2026-03-25,20947.0
2026-03-26,21126.0
2026-03-27,21182.0
2026-03-30,21231.0
2026-03-31,21490.0
2026-04-01,21413.0
2026-04-06,21319.0
2026-04-07,21502.0
2026-04-08,21585.0
2026-04-09,21565.0
2026-04-10,21681.0
2026-04-13,21761.0
2026-04-14,21882.0
2026-04-15,21846.0
2026-04-16,21980.0
2026-04-17,22027.0
2026-04-20,22071.0
2026-04-21,22307.0
2026-04-22,22403.0
2026-04-23,22464.0
2026-04-24,22588.0
2026-04-27,22534.0
2026-04-28,22626.0
2026-04-29,22739.0
2026-04-30,22892.0
2026-05-04,22634.0
2026-05-05,22501.0
2026-05-06,22430.0
2026-05-07,22417.0
2026-05-08,22330.0
2026-05-11,22299.0
2026-05-12,22427.0
2026-05-13,22507.0
2026-05-14,22664.0
2026-05-15,22737.0
2026-05-18,22747.0
2026-05-19,22939.0
2026-05-20,22942.0
2026-05-21,23086.0
2026-05-22,23086.0
2026-05-26,23133.0
2026-05-27,23230.0
