Periodo,ITCRM ,ITCRB Brasil,ITCRB Canadá,ITCRB Chile,ITCRB Estados Unidos,ITCRB México,ITCRB Uruguay,ITCRB China,ITCRB India,ITCRB Japón,ITCRB Reino Unido,ITCRB Suiza,ITCRB Zona Euro,ITCRB Vietnam,ITCRB Sudamérica*
1999-04-02,73.38183009678016,79.5039704634249,70.44963473668287,89.66757967835056,72.60251652369897,87.54561122554854,74.85847564461754,58.605183544123044,55.07766791057275,36.826953028945915,81.53506710662028,65.25617364498632,77.2623148179727,58.31514343941225,81.34334192879767
1999-04-03,73.39611304631217,79.52136527550105,70.46466390482045,89.68200967854092,72.62098845126398,87.57513365270741,74.88210633557838,58.596955835048,55.08668025564312,36.83069944424652,81.5485973026993,65.26207049181524,77.27387409483671,58.30488474169141,81.36182709654013
1999-04-04,73.41039877586,79.53876389341843,70.47969627916198,89.69644200091847,72.6394650785574,87.60466603551903,74.90574448607606,58.58872928107892,55.095694075401255,36.83444624067092,81.56212974402338,65.26796787151025,77.2854351010934,58.29462784866268,81.38031679347098
1999-04-05,73.21664936159067,79.5561663180097,70.8772202322036,89.27644140786245,72.65794640677491,87.93881546871124,74.76025487766212,58.584041565723055,55.09652864582573,35.84021089219835,80.87925603681275,64.75406210437575,76.85325581238168,58.29905026511057,81.19762086784476
1999-04-06,73.41719132499193,79.57357255010771,70.8923406180506,89.29080846305821,72.6764324371126,87.96847049353511,74.78385456312132,58.574401898748334,54.81658228124506,36.12715589243292,80.43842264994915,65.46267464413805,77.53762470964296,58.27621544057644,81.2160785254291
1999-04-07,73.37737476500922,79.5909825905456,71.00312712538876,89.9135829347517,72.69492317076676,87.99813551872676,74.63987891380859,58.5661785111754,54.79344135562137,35.96083444526971,80.58302179344112,65.0449698621288,77.32012849880708,58.25758210956225,81.38148147970196
1999-04-08,73.74714754953938,80.47404592509301,71.05016880581479,89.92805252368805,72.71341860893405,88.02781054765855,74.66344060000081,58.55654181763047,54.83452299633022,36.021164072015715,81.17702329113303,65.0701048313201,77.68971353830196,58.24733353792956,81.68851301626063
1999-04-09,73.54183315658418,80.09146614002054,70.89518614738648,89.85558144993925,72.73191875281144,87.15748303085745,74.95597560275591,58.549735199365166,54.82743032173901,36.081505601298,81.30158941181757,64.99894907262501,77.31462042821954,58.22871064655558,81.63434106423857
1999-04-10,73.55614724891578,80.10898949129833,70.91031036593975,89.87004170482822,72.75042360359615,87.1868745721136,74.97963707167958,58.54151527480374,54.83640172049509,36.08517618204216,81.31508086384324,65.00482267546307,77.32618753056785,58.21846715394002,81.65288942260204
1999-04-11,73.57046412732477,80.12651667654063,70.92543781097423,89.88450428677325,72.76893316248577,87.21627602488469,75.00330600985578,58.53329650425538,54.84537458723892,36.08884713619541,81.32857455468466,65.0106968090668,77.33775636347958,58.208225463341705,81.67144232438989
1999-04-12,73.69598170079011,80.14404769658633,71.34490950648123,89.94246168245556,72.78744743067814,87.33686719563103,75.08847109206496,58.52507888755809,54.83507360194522,36.43268478087844,81.63005172804428,65.11289232011156,77.63591205847425,58.241963901074215,81.72499349036896
1999-04-13,74.25672590955587,82.57618301339036,71.49848636727287,89.9569359187833,72.80596640937144,87.36631922942203,75.11217438604497,58.51686242454988,54.770270776823686,36.40586023516961,81.68402281346415,64.74309097196398,77.1745910171595,58.196117717084874,82.54843110607288
1999-04-14,74.35592933177902,82.59425000019758,71.41793344607687,90.92855517042148,72.82449009976413,88.0487006569611,74.80496699218972,58.51076714721292,54.7792328225777,36.76288532557031,81.5459583443923,64.87418118631173,77.3079722979039,58.21309505636336,82.7759240542696
1999-04-15,74.22209360148358,82.1175329152261,71.53964282952852,90.94318809653728,72.84301850305495,88.07839273763983,74.82858079199137,58.50608592569559,54.71779094230273,36.75353791004477,81.43311989482751,64.4464821902046,77.30520271666009,58.175644000244276,82.62976726791827
1999-04-16,74.04121718567716,81.89038324144174,72.07673669717965,90.95782337749672,72.86155162044307,88.10809483118248,74.85220204599776,58.499285343112376,54.82435224287174,37.049589919050696,81.5983028814103,64.42339916940831,76.7432550606613,58.157044029515596,82.56680288831207
1999-04-17,74.05562847750456,81.90830018092322,72.09211297838651,90.97246101367872,72.88008945312781,88.13780694096558,74.87583075656202,58.491072501315905,54.83332313796254,37.05335898325878,81.61184357104094,64.42922076292018,76.75473668057887,58.146813144365574,82.58553065038798
1999-04-18,74.07004257432811,81.92622104048304,72.10749253984764,90.9871010054623,72.89863200230889,88.16752907036681,74.89946692603793,58.48286081253815,54.84229550095868,37.05712843089473,81.62538650765792,64.4350428824979,76.76622001827079,58.136584059014915,82.60426299066108
1999-04-19,74.04168084414988,82.18942305619431,71.90974631789446,91.43715839319414,72.91717926918626,89.2487259193345,74.82151312335382,58.47465027661723,54.68972370340229,37.161275164968096,81.4720119428223,64.10352925934569,76.27565562465456,58.17446769173714,82.81603152424742
1999-04-20,73.3935872823948,80.05036060027433,71.67993626331011,91.45187316767286,72.93573125496027,89.27882267659156,74.84513214629834,58.469265939156394,54.8105961904177,36.84207096220362,81.57659391969639,63.964736197049454,76.13642991823755,58.16423374144703,82.11578863808184
1999-04-21,73.07498380761032,78.91757468098716,71.74853289640119,91.46659031016686,72.95428796083151,89.30892958317892,74.8687586250964,58.46105731184928,54.82276990738939,36.47915041777763,81.3776171772715,64.09583531782498,76.21238928143856,58.126808252382176,81.75097453875014
1999-04-22,73.08920703295647,78.93484119450943,71.7638391612038,91.48130982105722,72.97284938800092,89.33904664251915,74.89239256210163,58.4528498369692,54.83174054356305,36.482861451030125,81.3911212455936,64.10162731116645,76.22379147810129,58.11658268625701,81.76951452588942
1999-04-23,73.83400464571561,81.57751547458479,72.29109507129175,90.27608461138207,72.9914155376697,90.23314304161286,75.01775973952834,58.443937524748705,54.776661359760816,36.626284520485676,81.80448862408016,63.98207820393104,76.23519538065578,58.106358918995504,82.29045327516506
1999-04-24,73.84837560594802,81.59536396118301,72.30651708201955,90.29061253689093,73.00998641103935,90.26357176734192,75.04144071194615,58.435732453352735,54.78562445120432,36.63001052172787,81.81806352884823,63.987859917658504,76.2466009893573,58.09613695028121,82.30913907000671
1999-04-25,73.86274936332653,81.61321635288266,72.32194238275719,90.30514280034592,73.02856200931173,90.29401075434876,75.06512915977322,58.427528533884576,54.79458900927623,36.63373690201713,81.83164068628042,63.9936421538481,76.25800830446107,58.085916779797714,82.32782943766726
1999-04-26,73.50684647062067,80.62564062797583,72.2626643355492,90.31967540212318,73.04714233368894,90.32446000609376,75.0888250853693,58.41297530259383,54.77156976805908,36.62436169560533,81.65785014602791,63.76796225463549,75.96787204450335,58.07778746112821,82.01138037182277
1999-04-27,73.75464399193662,80.92817433728514,72.29942958851174,90.15981997514236,73.06572738537345,90.47178423878464,75.11252849109489,58.40406915526027,54.80612143756669,36.62808750123806,81.9246453705131,64.04378878945887,76.5393341087398,58.03834257635001,82.06684093450747
1999-04-28,73.76899950550856,80.94588075340573,72.31485337725957,90.17432919044708,73.08431716556801,90.50229343990544,75.13623937931133,58.39586968107134,54.81508934955538,36.63181368589795,81.93824021448519,64.04957607963757,76.55078521988025,58.028132572951385,82.08548310772137
1999-04-29,73.78335781322005,80.96359104354389,72.33028045639652,90.18884074068684,73.10291167547567,90.53281292944222,75.15995775238054,58.387671358024384,54.82405872896125,36.63554024962355,81.9518373144302,64.05536389278231,76.56223804423063,58.01792436567862,82.10412984553709
1999-04-30,74.14431090666933,82.78410930746229,73.27500018760442,90.11611733936498,73.12151091629977,90.93533175887401,75.08173283627853,58.382294791064055,54.87789063341484,36.66985088793962,81.56004347544227,63.405104284427146,76.01334470500441,58.00146195414881,82.66065316103527
1999-05-01,74.15944634556311,82.80530131418364,73.29177536250403,90.13359337757181,73.13457705794961,90.9674104191386,75.09730061874035,58.382128556396765,54.90390626965021,36.670781776205786,81.58082352820068,63.410551191912965,76.02710113884135,58.00264519435375,82.67873177016527
1999-05-02,74.17461969201085,82.82649874587307,73.30855437781976,90.15107280487176,73.1476455343988,90.99950039558168,75.11287162909586,58.38196232220278,54.92993423896401,36.67171268810316,81.60160887534805,63.41599856732328,76.04086006223422,58.003828458696994,82.69681439328023
1999-05-03,74.02215357470173,82.30298882639433,73.75289022122054,90.16855562192207,73.16071634606459,91.03160169219515,75.12844586801435,58.38179608848214,54.978464568940986,36.38426110496682,81.58690049390101,63.35389465706545,76.03305793112668,58.00501174717904,82.53333010544358
1999-05-04,73.84922649972005,81.59244619715163,73.66286208452813,90.18604182938006,73.17378949336425,91.06371431297242,75.1440233361652,58.38233504106693,55.00774377046898,36.2191421085165,82.5308971795592,63.919099778503316,76.0468179325437,58.01036591689618,82.30750378756564
1999-05-05,74.23729822121082,81.61333314855675,73.67972605439384,90.20353142790329,73.18686497671509,91.09583826190816,75.15960403421802,58.382168806285016,55.06923733647644,36.2506491328634,83.18615879720397,64.80291452664216,77.35486142967835,58.007378396561506,82.32548953689269
1999-05-06,74.45560689652879,82.16971075547482,73.61102454522457,90.22102441814928,73.19994279653459,91.12797354299857,75.1751879628425,58.3841182196429,55.087222241780175,36.24282984967317,83.3037813169418,64.8470924662009,77.57022967988148,58.016904411870215,82.52197437882221
