fecha,sector,tramo,valor
2024-06-01,bcra,sin_fecha,0.0
2024-06-01,gobierno,m0a3,5161.848
2024-06-01,gobierno,m12a18,7452.419
2024-06-01,gobierno,m18a24,7699.591
2024-06-01,gobierno,m3a6,2586.068
2024-06-01,gobierno,m6a9,5534.426
2024-06-01,gobierno,m9a12,3383.861
2024-06-01,gobierno,mas_2y,174487.611
2024-06-01,gobierno,pago_inmediato,3830.516
2024-06-01,gobierno,sin_fecha,0.0
2024-06-01,inversion_directa,m0a3,18373.235
2024-06-01,inversion_directa,m12a18,1286.648
2024-06-01,inversion_directa,m18a24,1135.4
2024-06-01,inversion_directa,m3a6,1176.317
2024-06-01,inversion_directa,m6a9,1185.602
2024-06-01,inversion_directa,m9a12,1166.408
2024-06-01,inversion_directa,mas_2y,2253.665
2024-06-01,inversion_directa,pago_inmediato,20520.195
2024-06-01,inversion_directa,sin_fecha,8947.65
2024-06-01,no_financieras,m0a3,12004.348
2024-06-01,no_financieras,m12a18,3041.176
2024-06-01,no_financieras,m18a24,1026.146
2024-06-01,no_financieras,m3a6,2296.064
2024-06-01,no_financieras,m6a9,1465.642
2024-06-01,no_financieras,m9a12,1608.968
2024-06-01,no_financieras,mas_2y,10483.117
2024-06-01,no_financieras,pago_inmediato,8657.102
2024-06-01,no_financieras,sin_fecha,4525.973
2024-06-01,otras_financieras,m0a3,293.106
2024-06-01,otras_financieras,m12a18,11.825
2024-06-01,otras_financieras,m18a24,91.505
2024-06-01,otras_financieras,m3a6,85.089
2024-06-01,otras_financieras,m6a9,29.572
2024-06-01,otras_financieras,m9a12,50.513
2024-06-01,otras_financieras,mas_2y,493.981
2024-06-01,otras_financieras,pago_inmediato,299.481
2024-06-01,otras_financieras,sin_fecha,259.125
2024-06-01,otros_sectores,m0a3,12297.454
2024-06-01,otros_sectores,m12a18,3053.001
2024-06-01,otros_sectores,m18a24,1117.651
2024-06-01,otros_sectores,m3a6,2381.153
2024-06-01,otros_sectores,m6a9,1495.214
2024-06-01,otros_sectores,m9a12,1659.481
2024-06-01,otros_sectores,mas_2y,10977.098
2024-06-01,otros_sectores,pago_inmediato,8956.583
2024-06-01,otros_sectores,sin_fecha,4785.098
2024-06-01,total,m0a3,36614.784
2024-06-01,total,m12a18,12397.911
2024-06-01,total,m18a24,10909.686
2024-06-01,total,m3a6,6484.684
2024-06-01,total,m6a9,8519.404
2024-06-01,total,m9a12,24407.755
2024-06-01,total,mas_2y,196621.777
2024-06-01,total,pago_inmediato,33321.333
2024-06-01,total,sin_fecha,13909.929
2024-09-01,bancos,m0a3,632.176
2024-09-01,bancos,m12a18,22.367
2024-09-01,bancos,m18a24,8.82
2024-09-01,bancos,m3a6,160.857
2024-09-01,bancos,m6a9,28.901
2024-09-01,bancos,m9a12,56.731
2024-09-01,bancos,mas_2y,1219.25
2024-09-01,bancos,pago_inmediato,15.176
2024-09-01,bancos,sin_fecha,191.825
2024-09-01,bcra,m0a3,302.897
2024-09-01,bcra,m12a18,1052.8
2024-09-01,bcra,m18a24,548.85
2024-09-01,bcra,m3a6,259.9
2024-09-01,bcra,m6a9,288.213
2024-09-01,bcra,m9a12,18592.772
2024-09-01,bcra,mas_2y,8072.311
2024-09-01,bcra,pago_inmediato,0.0
2024-09-01,bcra,sin_fecha,0.0
2024-09-01,gobierno,m0a3,2487.973
2024-09-01,gobierno,m12a18,7163.958
2024-09-01,gobierno,m18a24,8006.753
2024-09-01,gobierno,m3a6,5166.439
2024-09-01,gobierno,m6a9,2552.904
2024-09-01,gobierno,m9a12,5019.435
2024-09-01,gobierno,mas_2y,169320.527
2024-09-01,gobierno,pago_inmediato,3865.78
2024-09-01,gobierno,sin_fecha,0.0
2024-09-01,inversion_directa,m0a3,17737.689
2024-09-01,inversion_directa,m12a18,1284.464
2024-09-01,inversion_directa,m18a24,724.209
2024-09-01,inversion_directa,m3a6,1754.763
2024-09-01,inversion_directa,m6a9,1423.778
2024-09-01,inversion_directa,m9a12,1015.131
2024-09-01,inversion_directa,mas_2y,2709.599
2024-09-01,inversion_directa,pago_inmediato,20683.187
2024-09-01,inversion_directa,sin_fecha,8908.916
2024-09-01,no_financieras,m0a3,11931.629
2024-09-01,no_financieras,m12a18,1273.446
2024-09-01,no_financieras,m18a24,1872.907
2024-09-01,no_financieras,m3a6,1935.325
2024-09-01,no_financieras,m6a9,1917.366
2024-09-01,no_financieras,m9a12,1322.7
2024-09-01,no_financieras,mas_2y,10559.308
2024-09-01,no_financieras,pago_inmediato,8462.004
2024-09-01,no_financieras,sin_fecha,4470.77
2024-09-01,otras_financieras,m0a3,285.772
2024-09-01,otras_financieras,m12a18,82.131
2024-09-01,otras_financieras,m18a24,16.669
2024-09-01,otras_financieras,m3a6,64.443
2024-09-01,otras_financieras,m6a9,10.979
2024-09-01,otras_financieras,m9a12,52.95
2024-09-01,otras_financieras,mas_2y,472.599
2024-09-01,otras_financieras,pago_inmediato,338.742
2024-09-01,otras_financieras,sin_fecha,257.72
2024-09-01,otros_sectores,m0a3,12217.401
2024-09-01,otros_sectores,m12a18,1355.577
2024-09-01,otros_sectores,m18a24,1889.576
2024-09-01,otros_sectores,m3a6,1999.768
2024-09-01,otros_sectores,m6a9,1928.345
2024-09-01,otros_sectores,m9a12,1375.65
2024-09-01,otros_sectores,mas_2y,11031.907
2024-09-01,otros_sectores,pago_inmediato,8800.746
2024-09-01,otros_sectores,sin_fecha,4728.49
2024-09-01,total,m0a3,33378.137
2024-09-01,total,m12a18,10879.165
2024-09-01,total,m18a24,11178.208
2024-09-01,total,m3a6,9341.728
2024-09-01,total,m6a9,6222.142
2024-09-01,total,m9a12,26059.718
2024-09-01,total,mas_2y,192353.594
2024-09-01,total,pago_inmediato,33364.888
2024-09-01,total,sin_fecha,13829.231
2024-12-01,bancos,m0a3,658.264
2024-12-01,bancos,m12a18,22.252
2024-12-01,bancos,m18a24,1058.588
2024-12-01,bancos,m3a6,149.352
2024-12-01,bancos,m6a9,106.205
2024-12-01,bancos,m9a12,24.449
2024-12-01,bancos,mas_2y,448.231
2024-12-01,bancos,pago_inmediato,20.164
2024-12-01,bancos,sin_fecha,161.585
2024-12-01,bcra,m0a3,209.748
2024-12-01,bcra,m12a18,736.261
2024-12-01,bcra,m18a24,79.029
2024-12-01,bcra,m3a6,236.207
2024-12-01,bcra,m6a9,59.501
2024-12-01,bcra,m9a12,18189.774
2024-12-01,bcra,mas_2y,7775.116
2024-12-01,bcra,pago_inmediato,0.0
2024-12-01,bcra,sin_fecha,0.0
2024-12-01,gobierno,m0a3,5092.5
2024-12-01,gobierno,m12a18,7178.206
2024-12-01,gobierno,m18a24,8009.794
2024-12-01,gobierno,m3a6,2432.154
2024-12-01,gobierno,m6a9,5057.242
2024-12-01,gobierno,m9a12,2246.795
2024-12-01,gobierno,mas_2y,167125.109
2024-12-01,gobierno,pago_inmediato,3800.928
2024-12-01,gobierno,sin_fecha,0.0
2024-12-01,inversion_directa,m0a3,16352.978
2024-12-01,inversion_directa,m12a18,1066.866
2024-12-01,inversion_directa,m18a24,608.841
2024-12-01,inversion_directa,m3a6,1835.212
2024-12-01,inversion_directa,m6a9,1241.311
2024-12-01,inversion_directa,m9a12,875.372
2024-12-01,inversion_directa,mas_2y,4702.222
2024-12-01,inversion_directa,pago_inmediato,19122.046
2024-12-01,inversion_directa,sin_fecha,8681.049
2024-12-01,no_financieras,m0a3,10702.511
2024-12-01,no_financieras,m12a18,1009.543
2024-12-01,no_financieras,m18a24,1585.614
2024-12-01,no_financieras,m3a6,2278.294
2024-12-01,no_financieras,m6a9,2052.002
2024-12-01,no_financieras,m9a12,976.796
2024-12-01,no_financieras,mas_2y,11656.502
2024-12-01,no_financieras,pago_inmediato,7998.167
2024-12-01,no_financieras,sin_fecha,4388.889
2024-12-01,otras_financieras,m0a3,289.848
2024-12-01,otras_financieras,m12a18,107.08
2024-12-01,otras_financieras,m18a24,0.951
2024-12-01,otras_financieras,m3a6,35.435
2024-12-01,otras_financieras,m6a9,11.185
2024-12-01,otras_financieras,m9a12,42.531
2024-12-01,otras_financieras,mas_2y,482.343
2024-12-01,otras_financieras,pago_inmediato,276.699
2024-12-01,otras_financieras,sin_fecha,312.64
2024-12-01,otros_sectores,m0a3,10992.359
2024-12-01,otros_sectores,m12a18,1116.623
2024-12-01,otros_sectores,m18a24,1586.565
2024-12-01,otros_sectores,m3a6,2313.729
2024-12-01,otros_sectores,m6a9,2063.187
2024-12-01,otros_sectores,m9a12,1019.327
2024-12-01,otros_sectores,mas_2y,12138.845
2024-12-01,otros_sectores,pago_inmediato,8274.866
2024-12-01,otros_sectores,sin_fecha,4701.529
2024-12-01,total,m0a3,33305.849
2024-12-01,total,m12a18,10120.208
2024-12-01,total,m18a24,11342.818
2024-12-01,total,m3a6,6966.653
2024-12-01,total,m6a9,8527.447
2024-12-01,total,m9a12,22355.717
2024-12-01,total,mas_2y,192189.523
2024-12-01,total,pago_inmediato,31218.004
2024-12-01,total,sin_fecha,13544.163
2025-03-01,bancos,m0a3,855.702
2025-03-01,bancos,m12a18,30.683
2025-03-01,bancos,m18a24,1071.029
2025-03-01,bancos,m3a6,199.907
2025-03-01,bancos,m6a9,146.778
2025-03-01,bancos,m9a12,23.978
2025-03-01,bancos,mas_2y,404.026
2025-03-01,bancos,pago_inmediato,23.785
2025-03-01,bancos,sin_fecha,225.182
2025-03-01,bcra,m0a3,188.952
2025-03-01,bcra,m12a18,410.284
2025-03-01,bcra,m18a24,748.774
2025-03-01,bcra,m3a6,60.635
2025-03-01,bcra,m6a9,351.606
2025-03-01,bcra,m9a12,18235.413
2025-03-01,bcra,mas_2y,8218.145
2025-03-01,bcra,pago_inmediato,0.0
2025-03-01,bcra,sin_fecha,0.0
2025-03-01,gobierno,m0a3,2454.815
2025-03-01,gobierno,m12a18,7888.137
2025-03-01,gobierno,m18a24,8059.127
2025-03-01,gobierno,m3a6,4974.605
2025-03-01,gobierno,m6a9,2214.397
2025-03-01,gobierno,m9a12,4926.681
2025-03-01,gobierno,mas_2y,162004.754
2025-03-01,gobierno,pago_inmediato,3838.845
2025-03-01,gobierno,sin_fecha,0.0
2025-03-01,inversion_directa,m0a3,16002.679
2025-03-01,inversion_directa,m12a18,439.472
2025-03-01,inversion_directa,m18a24,1493.285
2025-03-01,inversion_directa,m3a6,2044.09
2025-03-01,inversion_directa,m6a9,809.647
2025-03-01,inversion_directa,m9a12,1435.509
2025-03-01,inversion_directa,mas_2y,4277.608
2025-03-01,inversion_directa,pago_inmediato,19336.258
2025-03-01,inversion_directa,sin_fecha,8429.929
2025-03-01,no_financieras,m0a3,11546.435
2025-03-01,no_financieras,m12a18,1309.553
2025-03-01,no_financieras,m18a24,1411.987
2025-03-01,no_financieras,m3a6,2413.887
2025-03-01,no_financieras,m6a9,1111.171
2025-03-01,no_financieras,m9a12,739.413
2025-03-01,no_financieras,mas_2y,13560.889
2025-03-01,no_financieras,pago_inmediato,7995.001
2025-03-01,no_financieras,sin_fecha,4440.12
2025-03-01,otras_financieras,m0a3,246.235
2025-03-01,otras_financieras,m12a18,33.628
2025-03-01,otras_financieras,m18a24,1.007
2025-03-01,otras_financieras,m3a6,18.239
2025-03-01,otras_financieras,m6a9,4.361
2025-03-01,otras_financieras,m9a12,113.53
2025-03-01,otras_financieras,mas_2y,375.523
2025-03-01,otras_financieras,pago_inmediato,275.574
2025-03-01,otras_financieras,sin_fecha,502.023
2025-03-01,otros_sectores,m0a3,11792.67
2025-03-01,otros_sectores,m12a18,1343.181
2025-03-01,otros_sectores,m18a24,1412.994
2025-03-01,otros_sectores,m3a6,2432.126
2025-03-01,otros_sectores,m6a9,1115.532
2025-03-01,otros_sectores,m9a12,852.943
2025-03-01,otros_sectores,mas_2y,13936.412
2025-03-01,otros_sectores,pago_inmediato,8270.575
2025-03-01,otros_sectores,sin_fecha,4942.143
2025-03-01,total,m0a3,31294.818
2025-03-01,total,m12a18,10111.757
2025-03-01,total,m18a24,12785.209
2025-03-01,total,m3a6,9711.363
2025-03-01,total,m6a9,4637.959
2025-03-01,total,m9a12,25474.524
2025-03-01,total,mas_2y,188840.944
2025-03-01,total,pago_inmediato,31469.463
2025-03-01,total,sin_fecha,13597.254
2025-06-01,bancos,m0a3,651.911
2025-06-01,bancos,m12a18,1241.629
2025-06-01,bancos,m18a24,4.102
2025-06-01,bancos,m3a6,194.356
2025-06-01,bancos,m6a9,160.697
2025-06-01,bancos,m9a12,21.711
2025-06-01,bancos,mas_2y,1061.662
2025-06-01,bancos,pago_inmediato,16.438
2025-06-01,bancos,sin_fecha,187.224
2025-06-01,bcra,m0a3,62.382
2025-06-01,bcra,m12a18,149.386
2025-06-01,bcra,m18a24,2657.694
2025-06-01,bcra,m3a6,252.649
2025-06-01,bcra,m6a9,220.639
2025-06-01,bcra,m9a12,18402.937
2025-06-01,bcra,mas_2y,8864.248
2025-06-01,bcra,pago_inmediato,0.0
2025-06-01,bcra,sin_fecha,0.0
2025-06-01,gobierno,m0a3,5379.972
2025-06-01,gobierno,m12a18,8850.191
2025-06-01,gobierno,m18a24,9571.054
2025-06-01,gobierno,m3a6,2567.394
2025-06-01,gobierno,m6a9,5200.284
2025-06-01,gobierno,m9a12,2773.511
2025-06-01,gobierno,mas_2y,186480.859
2025-06-01,gobierno,pago_inmediato,3917.086
2025-06-01,gobierno,sin_fecha,0.0
2025-06-01,inversion_directa,m0a3,18011.968
2025-06-01,inversion_directa,m12a18,1237.496
2025-06-01,inversion_directa,m18a24,1023.557
2025-06-01,inversion_directa,m3a6,1469.762
2025-06-01,inversion_directa,m6a9,1304.067
2025-06-01,inversion_directa,m9a12,591.422
2025-06-01,inversion_directa,mas_2y,5141.87
2025-06-01,inversion_directa,pago_inmediato,19036.567
2025-06-01,inversion_directa,sin_fecha,8655.385
2025-06-01,no_financieras,m0a3,11935.465
2025-06-01,no_financieras,m12a18,1046.274
2025-06-01,no_financieras,m18a24,916.051
2025-06-01,no_financieras,m3a6,2279.607
2025-06-01,no_financieras,m6a9,865.903
2025-06-01,no_financieras,m9a12,740.011
2025-06-01,no_financieras,mas_2y,14182.237
2025-06-01,no_financieras,pago_inmediato,8130.901
2025-06-01,no_financieras,sin_fecha,5845.531
2025-06-01,otras_financieras,m0a3,196.648
2025-06-01,otras_financieras,m12a18,34.402
2025-06-01,otras_financieras,m18a24,1.371
2025-06-01,otras_financieras,m3a6,31.748
2025-06-01,otras_financieras,m6a9,84.389
2025-06-01,otras_financieras,m9a12,34.102
2025-06-01,otras_financieras,mas_2y,380.537
2025-06-01,otras_financieras,pago_inmediato,259.237
2025-06-01,otras_financieras,sin_fecha,567.984
2025-06-01,otros_sectores,m0a3,12132.113
2025-06-01,otros_sectores,m12a18,1080.676
2025-06-01,otros_sectores,m18a24,917.422
2025-06-01,otros_sectores,m3a6,2311.355
2025-06-01,otros_sectores,m6a9,950.292
2025-06-01,otros_sectores,m9a12,774.113
2025-06-01,otros_sectores,mas_2y,14562.774
2025-06-01,otros_sectores,pago_inmediato,8390.138
2025-06-01,otros_sectores,sin_fecha,6413.515
2025-06-01,total,m0a3,36238.346
2025-06-01,total,m12a18,12559.377
2025-06-01,total,m18a24,14173.83
2025-06-01,total,m3a6,6795.516
2025-06-01,total,m6a9,7835.978
2025-06-01,total,m9a12,22563.695
2025-06-01,total,mas_2y,216111.413
2025-06-01,total,pago_inmediato,31360.228
2025-06-01,total,sin_fecha,15256.124
2025-09-01,bancos,m0a3,1075.662
2025-09-01,bancos,m12a18,986.918
2025-09-01,bancos,m18a24,93.237
2025-09-01,bancos,m3a6,391.16
2025-09-01,bancos,m6a9,178.73
2025-09-01,bancos,m9a12,19.259
2025-09-01,bancos,mas_2y,1846.106
2025-09-01,bancos,pago_inmediato,31.233
2025-09-01,bancos,sin_fecha,310.879
2025-09-01,bcra,m0a3,155.908
2025-09-01,bcra,m12a18,135.241
2025-09-01,bcra,m18a24,2426.642
2025-09-01,bcra,m3a6,134.644
2025-09-01,bcra,m6a9,158.494
2025-09-01,bcra,m9a12,18311.41
2025-09-01,bcra,mas_2y,8724.819
2025-09-01,bcra,pago_inmediato,0.0
2025-09-01,bcra,sin_fecha,0.0
2025-09-01,gobierno,m0a3,2758.097
2025-09-01,gobierno,m12a18,9081.255
2025-09-01,gobierno,m18a24,10858.777
2025-09-01,gobierno,m3a6,5382.94
2025-09-01,gobierno,m6a9,2875.842
2025-09-01,gobierno,m9a12,6050.26
2025-09-01,gobierno,mas_2y,187970.287
2025-09-01,gobierno,pago_inmediato,3912.992
2025-09-01,gobierno,sin_fecha,0.0
2025-09-01,inversion_directa,m0a3,17954.833
2025-09-01,inversion_directa,m12a18,1954.654
2025-09-01,inversion_directa,m18a24,1216.27
2025-09-01,inversion_directa,m3a6,1939.36
2025-09-01,inversion_directa,m6a9,1074.824
2025-09-01,inversion_directa,m9a12,1233.131
2025-09-01,inversion_directa,mas_2y,6149.311
2025-09-01,inversion_directa,pago_inmediato,18744.62
2025-09-01,inversion_directa,sin_fecha,9056.727
2025-09-01,no_financieras,m0a3,13798.509
2025-09-01,no_financieras,m12a18,1084.964
2025-09-01,no_financieras,m18a24,1470.591
2025-09-01,no_financieras,m3a6,2731.264
2025-09-01,no_financieras,m6a9,1095.145
2025-09-01,no_financieras,m9a12,987.467
2025-09-01,no_financieras,mas_2y,16500.268
2025-09-01,no_financieras,pago_inmediato,7834.35
2025-09-01,no_financieras,sin_fecha,5679.765
2025-09-01,otras_financieras,m0a3,290.769
2025-09-01,otras_financieras,m12a18,30.754
2025-09-01,otras_financieras,m18a24,2.328
2025-09-01,otras_financieras,m3a6,11.38
2025-09-01,otras_financieras,m6a9,76.108
2025-09-01,otras_financieras,m9a12,38.415
2025-09-01,otras_financieras,mas_2y,400.639
2025-09-01,otras_financieras,pago_inmediato,259.025
2025-09-01,otras_financieras,sin_fecha,342.929
2025-09-01,otros_sectores,m0a3,14089.278
2025-09-01,otros_sectores,m12a18,1115.718
2025-09-01,otros_sectores,m18a24,1472.919
2025-09-01,otros_sectores,m3a6,2742.644
2025-09-01,otros_sectores,m6a9,1171.253
2025-09-01,otros_sectores,m9a12,1025.882
2025-09-01,otros_sectores,mas_2y,16900.907
2025-09-01,otros_sectores,pago_inmediato,8093.375
2025-09-01,otros_sectores,sin_fecha,6022.694
2025-09-01,total,m0a3,36033.778
2025-09-01,total,m12a18,13273.786
2025-09-01,total,m18a24,16067.845
2025-09-01,total,m3a6,10590.748
2025-09-01,total,m6a9,5459.144
2025-09-01,total,m9a12,26639.941
2025-09-01,total,mas_2y,221591.43
2025-09-01,total,pago_inmediato,30782.22
2025-09-01,total,sin_fecha,15390.3
2025-12-01,bancos,m0a3,1280.632
2025-12-01,bancos,m12a18,77.057
2025-12-01,bancos,m18a24,98.207
2025-12-01,bancos,m3a6,343.172
2025-12-01,bancos,m6a9,226.755
2025-12-01,bancos,m9a12,977.21
2025-12-01,bancos,mas_2y,2029.104
2025-12-01,bancos,pago_inmediato,26.504
2025-12-01,bancos,sin_fecha,185.038
2025-12-01,bcra,m0a3,164.674
2025-12-01,bcra,m12a18,452.358
2025-12-01,bcra,m18a24,2391.426
2025-12-01,bcra,m3a6,189.326
2025-12-01,bcra,m6a9,52.817
2025-12-01,bcra,m9a12,21175.349
2025-12-01,bcra,mas_2y,8353.433
2025-12-01,bcra,pago_inmediato,0.0
2025-12-01,bcra,sin_fecha,0.0
2025-12-01,gobierno,m0a3,5543.741
2025-12-01,gobierno,m12a18,10003.936
2025-12-01,gobierno,m18a24,11107.899
2025-12-01,gobierno,m3a6,2898.453
2025-12-01,gobierno,m6a9,6237.463
2025-12-01,gobierno,m9a12,2949.064
2025-12-01,gobierno,mas_2y,189060.414
2025-12-01,gobierno,pago_inmediato,3809.726
2025-12-01,gobierno,sin_fecha,0.0
2025-12-01,inversion_directa,m0a3,15398.838
2025-12-01,inversion_directa,m12a18,956.918
2025-12-01,inversion_directa,m18a24,1843.684
2025-12-01,inversion_directa,m3a6,1676.225
2025-12-01,inversion_directa,m6a9,709.954
2025-12-01,inversion_directa,m9a12,815.89
2025-12-01,inversion_directa,mas_2y,5373.845
2025-12-01,inversion_directa,pago_inmediato,18783.529
2025-12-01,inversion_directa,sin_fecha,8860.569
2025-12-01,no_financieras,m0a3,11292.355
2025-12-01,no_financieras,m12a18,1043.902
2025-12-01,no_financieras,m18a24,1516.012
2025-12-01,no_financieras,m3a6,1773.154
2025-12-01,no_financieras,m6a9,1166.514
2025-12-01,no_financieras,m9a12,705.819
2025-12-01,no_financieras,mas_2y,20827.46
2025-12-01,no_financieras,pago_inmediato,7991.267
2025-12-01,no_financieras,sin_fecha,5738.495
2025-12-01,otras_financieras,m0a3,222.041
2025-12-01,otras_financieras,m12a18,41.908
2025-12-01,otras_financieras,m18a24,7.218
2025-12-01,otras_financieras,m3a6,28.204
2025-12-01,otras_financieras,m6a9,15.974
2025-12-01,otras_financieras,m9a12,55.898
2025-12-01,otras_financieras,mas_2y,390.183
2025-12-01,otras_financieras,pago_inmediato,227.811
2025-12-01,otras_financieras,sin_fecha,283.318
2025-12-01,otros_sectores,m0a3,11514.396
2025-12-01,otros_sectores,m12a18,1085.81
2025-12-01,otros_sectores,m18a24,1523.23
2025-12-01,otros_sectores,m3a6,1801.358
2025-12-01,otros_sectores,m6a9,1182.488
2025-12-01,otros_sectores,m9a12,761.717
2025-12-01,otros_sectores,mas_2y,21217.643
2025-12-01,otros_sectores,pago_inmediato,8219.078
2025-12-01,otros_sectores,sin_fecha,6021.813
2025-12-01,total,m0a3,33902.281
2025-12-01,total,m12a18,12576.079
2025-12-01,total,m18a24,16964.446
2025-12-01,total,m3a6,6908.534
2025-12-01,total,m6a9,8409.477
2025-12-01,total,m9a12,26679.23
2025-12-01,total,mas_2y,226034.439
2025-12-01,total,pago_inmediato,30838.837
2025-12-01,total,sin_fecha,15067.42
