fecha,pbi,imp_netos,iva,imp_importaciones,vab,agro,pesca,mineria,industria,elect_gas_agua,construccion,comercio,hoteles,transporte,intermediacion_fin,inmobiliarias,admin_publica,ensenanza,salud,otros_servicios,hogares_dom
2011-12-01,332.7866644769644,363.75119220499147,301.56472372264733,186.19598775351193,335.1854366330464,381.3400580180924,176.50071114028125,344.11224128572917,272.65511002876906,210.2265169096328,498.9986122963111,293.77663830517105,409.8258696790241,252.31019183246954,304.6490870490561,320.9543120071613,557.8034246184202,472.8598887162429,526.575150136578,367.27520224453303,397.5466526539673
2012-03-01,348.68566100114316,370.6644397471024,318.79360845017464,189.39091942469588,351.5155619645572,282.59528419219487,397.4552854549318,357.7891924783761,298.75344278095895,217.55721484644238,523.458176706851,321.07031497024155,473.9091369881133,277.0027198841825,306.3643769537741,315.1811903680066,558.6735737081816,542.4445751673568,535.4362264361079,381.15999158510186,435.14436467583914
2012-06-01,362.7475661588982,381.2874555767511,340.2548800901945,192.2035264362857,364.92196618529624,308.8622517465446,164.62852434511254,359.4048399405014,307.28666745357447,250.96349461784956,554.5274054640125,335.20224992561555,476.1523318010611,284.90027240673237,339.1327497013934,336.28830177965756,636.6387107605738,566.4468281500461,537.7506337810893,409.6839662639481,456.82362730351826
2012-09-01,384.5024871116417,418.6791328723315,345.923993244793,216.39208062077714,387.5057887716152,409.9459814986049,180.87929323585803,354.16230691743027,313.67329448610826,284.5695264985461,599.7979006070282,344.4714751798963,508.5077603258262,286.99710203192456,361.70076417479544,361.4866029256194,619.7248524145958,580.7615481435912,619.5475583079235,429.69670905902365,483.03723622347644
2012-12-01,403.1597401404473,420.4789912146039,362.1122245803104,240.32781568421785,408.1222007889655,440.34234762620156,262.53688389461706,400.26336892841397,323.6301782335977,244.3677941309907,614.0996564538896,353.1070374193607,523.6075735349895,302.9893736764059,379.8524373349595,390.255629009656,700.4276514901571,584.7131816556158,691.0087509858223,453.8690778771439,515.051429242228
2013-03-01,426.67886619864726,408.89215645541805,389.778380613146,275.44854219611744,434.16320963115436,365.68774859853295,333.61788759268006,402.0776768141415,366.89147660287153,314.37777128169756,685.6100954896486,394.94901659174855,581.2433900607201,331.1720095438668,380.26712374277776,389.1488559312644,694.7830434763251,654.1121884654268,641.684455422514,484.46954401590847,565.5277184454278
2013-06-01,436.2999824904661,450.141820979807,408.07450334973316,278.48355597728823,439.42887248169865,332.02314538104827,469.2059901176881,405.01698274648817,375.2875963775013,340.42168311808155,694.1395553158858,410.1209557198677,580.9319031365222,343.0480678057948,414.30804499392275,413.1818269724528,778.5406318053189,678.4254280114725,692.3460665380558,519.2969311324456,598.5481882894067
2013-09-01,476.3329325845123,509.3738458092199,432.269288587482,290.7960669424775,480.38522846622556,452.58655566725616,294.6615348939285,433.8208178686709,384.7390011214005,382.6126853410033,748.9198320289044,421.39591881662784,624.8313732055452,347.0541448596356,446.51698810495714,476.2480836086346,792.9352561077154,706.8028561707761,786.8641899713405,537.949940807286,622.121938530366
2013-12-01,520.7910362708215,514.8766860780031,475.39200349995315,334.39363062402106,528.3423252740135,643.080019728242,330.1237983330652,509.6523134723834,406.21594626891016,316.07195752445676,797.7199545944288,449.6407107320561,684.0747030382734,370.139401056026,498.8156403370229,512.4567000284611,926.3922712991804,751.8750219687196,900.3990395453495,585.8924544732112,655.9977177957805
2014-03-01,583.7948262790837,592.9411316157793,543.3566122715965,398.8035460134291,589.3982606535945,530.1482202457267,419.6657736244342,704.1554588706315,508.1439993861747,379.5424049132418,861.50642586933,557.4681666561919,812.1444425625227,432.4841596740166,492.3105131559786,506.75386041757406,922.5311485002541,825.0148342602429,826.7437624954933,630.3017336703118,741.1293129301533
2014-06-01,618.2977317117943,651.9256340594591,572.0837736980577,426.84048730573494,621.3257387900783,523.2577865153792,590.1205176773153,750.2620838976602,538.2464377639889,434.94993442167333,952.0162146363333,596.536979602383,833.7846493875335,462.25383352954896,572.9705289087341,538.6026955086934,1054.1130034855114,888.2425430495049,906.055056128327,698.3110450657659,750.1626677451843
2014-09-01,678.1936786305299,710.2948131121003,635.7550669004818,442.2448290181074,682.1854441162303,767.3429189097463,474.0210771297627,759.4673521873946,553.0092194345098,530.8714211365541,1024.7487992603083,616.1953005232498,856.2027309720006,472.9479802571923,623.8486978186811,619.4631999874236,1072.5601004201076,925.0602524286439,1064.4495159747278,735.7958826055158,813.7214297978958
