indice_tiempo,ica_expo_totales,ica_exportacion_productos_primarios,ica_exportacion_manufacturas_origen_agropecuario,ica_exportacion_manufacturas_origen_industrial,ica_exportacion_combustible_energia,ica_importaciones_totales,ica_importaciones_bienes_capital,ica_importaciones_bienes_intermedios,ica_importaciones_combustibles_lubricantes,ica_importaciones_piezas_accesorios_bienes_capital,ica_importaciones_bienes_consumo,ica_importaciones_vehiculos_automotores_pasajeros,ica_importaciones_resto,ica_bienes_capital_partes_piezas,ica_bienes_intermedios_combustibles_lubricantes,ica_importaciones_bs_consumo_vehiculos_automotor_pasajeros,ica_saldo_comercial
2021-08-01,8099.0,2766.0,2739.0,1980.0,614.0,5754.0,802.0,2330.0,794.0,1047.0,590.0,136.0,56.0,1849.0,3124.0,782.0,2345.0
2021-09-01,7570.0,2290.0,2867.0,1831.0,583.0,5886.0,979.0,2487.0,448.0,1093.0,698.0,124.0,57.0,2072.0,2935.0,879.0,1684.0
2021-10-01,6863.0,1826.0,2514.0,1932.0,590.0,5247.0,869.0,2227.0,393.0,991.0,606.0,104.0,57.0,1860.0,2620.0,767.0,1616.0
2021-11-01,6191.0,1318.0,2440.0,1876.0,557.0,5767.0,956.0,2351.0,501.0,1102.0,669.0,135.0,54.0,2058.0,2852.0,858.0,424.0
2021-12-01,6587.0,1752.0,2317.0,1891.0,627.0,6216.0,1168.0,2291.0,708.0,1127.0,739.0,135.0,48.0,2295.0,2999.0,922.0,371.0
2022-01-01,5548.0,1882.0,1829.0,1301.0,535.0,5251.0,998.0,2076.0,363.0,966.0,682.0,119.0,48.0,1964.0,2439.0,849.0,297.0
2022-02-01,6452.0,1832.0,2174.0,1730.0,717.0,5634.0,914.0,1956.0,901.0,1044.0,642.0,132.0,46.0,1958.0,2857.0,820.0,818.0
2022-03-01,7354.0,2083.0,2681.0,1897.0,694.0,7083.0,1177.0,2667.0,909.0,1261.0,850.0,164.0,56.0,2438.0,3576.0,1070.0,271.0
2022-04-01,8337.0,2295.0,3269.0,2046.0,726.0,6883.0,1052.0,2742.0,867.0,1280.0,703.0,183.0,57.0,2332.0,3609.0,943.0,1454.0
2022-05-01,8254.0,2115.0,3646.0,1930.0,562.0,7886.0,1043.0,2874.0,1616.0,1392.0,725.0,171.0,63.0,2435.0,4490.0,959.0,368.0
2022-06-01,8433.0,2035.0,3452.0,2160.0,786.0,8664.0,1107.0,3141.0,2070.0,1378.0,720.0,191.0,57.0,2485.0,5211.0,968.0,-231.0
2022-07-01,7805.0,2431.0,2928.0,1946.0,499.0,8289.0,943.0,2719.0,2361.0,1301.0,715.0,200.0,51.0,2244.0,5080.0,966.0,-484.0
2022-08-01,7541.0,1988.0,2840.0,1936.0,777.0,7837.0,1159.0,2974.0,1336.0,1387.0,764.0,151.0,67.0,2546.0,4310.0,982.0,-296.0
2022-09-01,7518.0,2072.0,2535.0,2061.0,851.0,7137.0,1121.0,2597.0,934.0,1481.0,754.0,193.0,57.0,2602.0,3531.0,1004.0,381.0
2022-10-01,7962.0,2339.0,2512.0,2285.0,825.0,6079.0,996.0,2334.0,607.0,1231.0,676.0,202.0,33.0,2227.0,2941.0,911.0,1883.0
2022-11-01,7122.0,1506.0,2810.0,2054.0,751.0,5762.0,1055.0,2084.0,469.0,1306.0,661.0,162.0,25.0,2361.0,2553.0,848.0,1360.0
2022-12-01,6119.0,1251.0,2379.0,1704.0,786.0,5017.0,889.0,1848.0,435.0,1009.0,677.0,128.0,31.0,1898.0,2283.0,836.0,1102.0
2023-01-01,4925.3311478,1051.38097712,1807.25081552,1452.85020683,613.84914833,5367.98151918,874.76921132,1859.41378517,696.00532105,1172.77402972,626.50607936,105.04940066,33.4636919,2047.5432410399999,2555.41910622,765.01917192,-442.65037138000025
2023-02-01,5239.19412748,1213.90667784,1813.41549019,1470.22831904,741.64364041,5028.5955485,721.1237288,1864.26096771,614.11176641,1072.62185624,580.35870173,142.89594841,33.2225792,1793.74558504,2478.37273412,756.47722934,210.59857897999973
2023-03-01,5734.57472591,1372.82202467,1881.12752679,1788.76903752,691.85613693,6845.60693653,982.2945000000001,2948.8813324,564.23102299,1394.52646025,750.13950992,165.96892734,39.56518363,2376.82096025,3513.1123553899997,955.67362089,-1111.0322106200001
2023-04-01,5898.24988076,1012.38196674,2292.21409268,1939.19065955,654.46316179,6091.24338786,824.15819535,2539.00761509,588.77519191,1321.73619662,648.98110891,130.83571613,37.74936385,2145.89439197,3127.782807,817.56618889,-192.9935071
2023-05-01,6261.8584493,1327.91511079,2594.46318701,1749.16342454,590.31672696,7385.90273979,1107.77945228,2783.50788704,1018.50299016,1473.69576434,708.76157443,251.54677938,42.10829216,2581.47521662,3802.0108772,1002.41664597,-1124.04429049
2023-06-01,5414.91487865,1273.88592136,2190.7164325,1444.13612857,506.17639622,7247.65177014,930.55444876,2876.88320744,1105.50305605,1405.24769452,665.41324332,219.83254783,44.21757222,2335.80214328,3982.38626349,929.46336337,-1832.7368914899998
2023-07-01,6060.34283746,1419.64408134,2154.88626341,1877.26309536,608.54939735,6760.68283102,960.53887314,2661.58302795,978.18949809,1393.89563456,679.45729804,42.55617094,44.4623283,2354.4345077,3639.7725260400002,766.4757972799999,-700.33999356
2023-08-01,5910.26640846,1464.10603938,2046.78544969,1702.73734689,696.6375725,6884.65869927,1157.9462092,2670.980893,629.44280543,1628.59317381,734.80030371,18.02210779,44.87320633,2786.53938301,3300.42369843,797.69561783,-974.3922908100003
2023-09-01,5750.69492438,1427.25696113,1808.26038161,1934.0008763,581.17670534,6525.13384264,1092.95270513,2275.93099775,517.39170301,1525.90474052,690.80533996,376.74900774,45.39934853,2618.85744565,2793.3227007600003,1112.95369623,-774.4389182599998
2023-10-01,5396.46843669,1138.64934712,1689.3780103,1774.54550009,793.89557918,5838.87675839,962.10947458,2074.91621093,503.6280131,1361.42593669,677.6140189,215.61442447,43.56867972,2323.53541127,2578.54422403,936.79712309,-442.40832169999976
2023-11-01,4923.23485774,687.66988873,1765.37005814,1756.96910349,713.22580738,5481.9345271,851.70207704,2153.51823129,393.64917765,1312.97471158,665.80784074,61.45961891,42.82286989,2164.67678862,2547.1674089400003,770.09032954,-558.6996693600004
2023-12-01,5273.38531162,1022.79329154,1778.08533859,1753.63933196,718.86734953,4255.34820905,584.08750446,1785.52946139,314.59140767,902.87499472,511.25717098,118.72840851,38.27926132,1486.9624991800001,2100.12086906,668.26484081,1018.0371025699997
2024-01-01,5412.32394984,1610.85233858,1862.92879846,1220.28487966,718.25793314,4603.95464722,773.20735159,1762.58487569,293.37350209,1020.53103534,548.21519959,186.03737437,20.00530855,1793.7383869300002,2055.95837778,754.2578825100001,808.3693026199999
2024-02-01,5550.15215922,1430.52759689,1954.97969166,1406.50741112,758.13745955,4118.05743199,723.47009663,1635.94657477,187.50444309,887.29876363,466.04127258,201.63625569,16.1600256,1610.76886026,1823.45101786,683.8375538700001,1432.09472723
2024-03-01,6491.94579496,1747.66640394,2188.90918196,1684.5366491,870.83355996,4331.57077283,674.63948627,1861.54905067,131.6337867,963.51100729,494.11506231,189.0460365,17.07634309,1638.15049356,1993.18283737,700.2374419,2160.3750221299997
2024-04-01,6511.29105414,1530.10420527,2377.46675921,1658.41401863,945.30607103,4704.52137908,700.17255503,1969.24884383,241.11538087,1086.44285911,546.14598765,140.12794942,21.26780317,1786.61541414,2210.3642247,707.5417402400001,1806.7696750599998
2024-05-01,7666.53390988,2022.07805014,2805.55227829,1925.00714702,913.89643443,5012.11741383,737.97843344,2047.51152283,437.76380018,1061.77541711,513.9605206,190.12848387,22.9992358,1799.7538505500002,2485.27532301,727.0882402699999,2654.4164960499993
2024-06-01,6567.23094027,1776.17796004,2539.77064224,1640.3502218,610.93211619,4687.44850467,606.3207702,1794.1955882,771.00119049,880.339987,467.98794249,146.13290411,21.47012218,1486.6607571999998,2565.19677869,635.59096878,1879.7824356
2024-07-01,7185.79165543,1690.41973498,2776.50435087,1873.9583315,844.90923808,5727.05446816,832.89135989,2204.89696363,730.08366084,1066.23252585,649.92462692,218.34944684,24.67588419,1899.1238857399999,2934.98062447,892.9499579500001,1458.7371872699996
2024-08-01,6757.78532023,1460.91361992,2390.41833632,2155.03218877,751.42117522,4882.94094487,722.73698891,1696.50895053,498.32260173,1123.43039705,599.49363298,216.82625808,25.62211559,1846.16738596,2194.83155226,841.94200665,1874.8443753600004
2024-09-01,6952.88047943,1415.63738944,2681.85661393,2082.0516159,773.33486016,5970.95870549,1067.28743043,2216.79596437,184.24869916,1318.88316302,794.40055603,366.38545705,22.95743543,2386.17059345,2401.04466353,1183.74344851,981.9217739400001
2024-10-01,7032.24999014,1163.65256373,2885.40574067,2174.16321492,809.02847082,6120.46379453,1116.35492887,2243.07814934,198.49026061,1408.88449524,802.5793236,321.99604097,29.0805959,2525.23942411,2441.56840995,1153.6559604699999,911.7861956099996
2024-11-01,6526.00222519,1077.49315717,2763.73524802,2025.16460605,659.60921395,5249.07209284,931.84975221,1864.93751111,132.28543605,1248.03186652,739.53131333,303.30051593,29.13569769,2179.88161873,1997.22294716,1071.9675269499999,1276.9301323500003
2024-12-01,7049.01924352,1351.11176029,2427.99342241,2208.49747189,1061.41658893,5367.41141389,1074.07721887,1735.52392308,181.2649774,1159.57631908,782.01226625,392.92437934,42.03232987,2233.65353795,1916.78890048,1216.96897546,1681.6078296299993
2025-01-01,5914.84804218,1518.78433919,2071.66623619,1414.96755219,909.42991461,5752.75016151,1186.12483631,1951.78220005,206.02629145,1318.0723392,808.48413022,234.14993504,48.11042924,2504.1971755100003,2157.8084915,1090.7444945,162.09788067000045
2025-02-01,6139.7040571,1617.36344713,2041.24912395,1609.43918972,871.6522963,5864.28756064,1287.72915492,1855.99903188,230.0724356,1226.3730823,826.97502338,392.8297483,44.30908426,2514.10223722,2086.07146748,1264.1138559400001,275.4164964599995
2025-03-01,6642.34697319,1504.3231736,2236.2584012,1899.40535471,1002.36004368,6018.84797559,1174.26586189,1975.00216831,235.57779007,1322.67894616,868.03268417,391.39398902,51.89653597,2496.9448080499997,2210.57995838,1311.32320916,623.4989976000006
2025-04-01,6674.33068417,1702.02488743,2371.59290095,1765.00211852,835.71077727,6459.95918914,1214.10488451,2158.13144033,278.00996198,1357.50460408,970.55543401,426.73342317,54.91944106,2571.60948859,2436.1414023099996,1452.20829824,214.37149503
2025-05-01,7095.18297927,1992.5505279,2484.02278157,1965.31973186,653.28993794,6487.97000892,1247.2279926,2067.88508342,301.63526335,1408.86136881,899.94626584,494.60221665,67.81181825,2656.08936141,2369.52034677,1462.36030074,607.2129703500004
2025-06-01,7275.26064524,1820.28126277,2542.16268484,1840.23866877,1072.57802886,6395.91011981,1216.90835736,2140.17709354,351.13533655,1207.52226601,893.49442528,509.32223898,77.35040209,2424.43062337,2491.31243009,1480.16706635,879.3505254299998
2025-07-01,7760.55566787,2122.82782889,2925.77428155,1950.63582849,761.31772894,6853.67165011,1265.03060453,2082.50035427,662.17490944,1272.85971375,959.10619452,513.64118627,98.35868733,2537.89031828,2744.67526371,1571.1060681200001,906.8840177600005
2025-08-01,7903.01224252,2018.58701647,2829.75497577,1996.77418409,1057.89606619,6462.72070149,1270.5080823,1970.86786517,307.01350148,1271.41580417,991.93702567,554.2935073,96.6849154,2541.92388647,2277.88136665,1642.91544837,1440.2915410300002
2025-09-01,8128.18217162,2036.92142777,2993.20683621,2156.25426614,941.7996415,7191.13346186,1576.68924592,2253.22133537,175.24860712,1301.58293367,1157.25493333,617.83380555,109.3026009,2878.27217959,2428.46994249,1884.3913397800002,937.0487097599998
2025-10-01,7962.6346462,1903.122192,2790.56910988,2374.99192373,893.95142059,7149.97099752,1340.09031074,2371.86599912,200.87125679,1400.28499024,1194.08925667,544.87685456,97.8923294,2740.3753009800002,2572.7372559100004,1836.8584406300001,812.6636486799998
2025-11-01,8132.73134848,2024.94729773,2765.14369959,2323.75731574,1018.88303542,5597.99248129,1053.7309986,1788.7283297,149.35696528,1080.96847443,915.98329616,509.97785604,99.24656108,2134.6994730300003,1938.0852949799998,1525.20771328,2534.73886719
2025-12-01,7482.40736019,1890.03102488,2412.70569738,2098.3764144,1081.29422353,5555.90492346,1240.2112528,1684.18208608,173.97769214,944.42476663,915.50855102,488.23166942,109.36890537,2184.63601943,1858.1597782200001,1513.10912581,1926.5024367300002
2026-01-01,7245.29604746,2088.63191996,2274.74532209,1949.99349107,931.92531434,5056.67015725,1087.87056276,1495.27512186,149.11035237,891.07925481,855.43711073,483.70625354,94.19150118,1978.94981757,1644.38547423,1433.3348654499998,2188.6258902100008
2026-02-01,5963.33901811,1740.66758942,1815.93791714,1736.30450266,670.42900889,5166.57388213,1061.2365448,1779.33035084,137.69619161,920.57769641,801.80819109,370.24577429,95.67913309,1981.81424121,1917.0265424499999,1267.7330984700002,796.7651359800002
2026-03-01,8644.57254243,2349.31258816,2659.34525988,2401.33229455,1234.58239984,6121.8595323,1226.73558724,2176.55355115,144.86239217,1082.68717677,925.01473333,459.16344225,106.84264939,2309.42276401,2321.41594332,1491.02082497,2522.71301013
